A comment by University of California palaeontologist Kevin Padian that was available with the paper said the study was the latest to chip away at the long-held theory that dinosaurs were cold-blooded.,Ang isa ka komento sang paleontologist sang University of California nga si Kevin Padian nga matigayon upod sa papel nagsiling nga ang pagtuon amo ang pinakaulihi nga nag-untat sa madugay na nga ginahuptan nga teoriya nga ang mga dinosaur may mabugnaw nga dugo.
"""Initially, many readers might think this focus on construction jobs to be narrow, even parochial, but instead the book's contributors demonstrate how in just this one area Black Power proves far more complex and varied than traditional historiography, never mind the popular perception, has understood.""","""Sa umpisa, madamo nga mga bumalasa ang mahimo maghunahuna nga ini nga pagtutok sa mga trabaho sa konstruksyon mangin makitid, bisan parokyal, apang sa baylo ang mga nag-amot sang libro nagapakita kon paano sa sini nga isa ka lugar ang Black Power nagapamatuod nga mas komplikado kag nanuhaytuhay sangsa tradisyonal nga historiograpiya, wala labot sa popular nga paghangop, nga nahangpan."""
"""In fact, he said, children are 2.5 times more likely to be hurt by falls from beds and sofas than they are from stair-related injuries.""","""Sa pagkamatuod, siling niya, ang mga kabataan 2.5 ka pilo nga mas madali nga masakitan paagi sa pagkahulog gikan sa mga katre kag mga sopa sangsa mga pilas nga may kaangtanan sa hagdanan."""
Water hammer in steam distribution lines usually occurs when first supplying the steam.,Ang martilyo sang tubig sa mga linya sang pagpanagtag sang alisngaw masami nga nagakatabo kon una nga nagahatag sang alisngaw.
"""Furthermore, they are one of the few prokaryotic phyla where multicellularity has evolved.""","""Dugang pa, isa sila sa pila ka prokaryotic phyla sa diin ang multicellularity nag-uswag."""
The VAT rise is a tough but necessary step towards Britain's economic recovery.,Ang pagtaas sang VAT isa ka mabudlay apang kinahanglanon nga tikang padulong sa pagbangon sang ekonomiya sang Britanya.
"""Atheist means no religion, it's distinct from anti-theist.""","""Ang ateista nagakahulugan nga wala sing relihiyon, tuhay ini sa anti-teista."""
"""See Earth radius - R.Busi: Technical Monograph3108-1967 High Altitude VHF and UHF Broadcasting Stations, European Broadcasting Union Brussels,1967 - This analysis is for high altitude to sea level reception.""","""Tan-awa ang Earth radius - R.Busi: Technical Monograph3108-1967 High Altitude VHF kag UHF Broadcasting Stations, European Broadcasting Union Brussels,1967 - Ini nga pag-analisar para sa mataas nga altitude pakadto sa lebel sang dagat nga pagbaton."""
"""Thus, the Service may treat the total of the buyer's payments to the charitable organization as the purchase price paid by the buyer for the property.""","""Gani, ang Serbisyo mahimo magtratar sang kabug-usan sang mga bayad sang manugbakal sa charitable nga organisasyon subong ang presyo sang pagbakal nga ginbayad sang manugbakal para sa propiedad."""
"""Such programs are also called software applications, applications or apps.""","""Ang amo nga mga programa ginatawag man nga mga aplikasyon sang software, mga aplikasyon ukon mga app."""
"""We know that breakdowns occur at the least opportune times, whether it is a plumbing or HVAC issue.""","""Nahibaluan namon nga ang mga pagkaguba nagakatabo sa pinakadiutay nga tion, bisan pa ini isa ka isyu sa tubo ukon HVAC."""
"""It was by the direct voice of the Holy Spirit that Tallat was led to hear the Gospel and turn from 20 years of religious training in Islam to a living relationship with God, through receiving Jesus Christ as his personal Savior and Lord.""","""Paagi sa direkta nga tingog sang Balaan nga Espiritu nga si Tallat gintuytuyan sa pagpamati sang Ebanghelyo kag magliso gikan sa 20 ka tuig nga paghanas sa relihiyon sa Islam pakadto sa isa ka buhi nga kaangtanan sa Dios, paagi sa pagbaton kay Jesucristo bilang iya personal nga Manluluwas kag Ginuo."""
Anaphylaxis Caused by Radiocontrast Media Mild adverse reactions are experienced by approximately 5% of patients receiving radiocontrast media in radiological procedures.,Anaphylaxis nga Gintuga sang Radiocontrast Media Ang malumo nga malain nga mga reaksyon gina-eksperyensyahan sang ginabanta 5% sang mga pasyente nga nagabaton sang radiocontrast media sa mga pamaagi sa radiological.
"""Following an exposure incident all of the following must be completed: - Cleanse the wound and surrounding area with soap and water (for a puncture, cut or similar incident), and/or flush eyes, nose or mouth with copious amounts of tap water (for a splash to the face).""","""Pagkatapos sang isa ka insidente sang pagkaladlad ang tanan nga masunod dapat tapuson: - Tinluan ang pilas kag ang palibot nga lugar gamit ang habon kag tubig (para sa isa ka buho, pag-utod ukon kaanggid nga insidente), kag/ukon hugasan ang mga mata, ilong ukon baba gamit ang madamo nga tubig sa gripo (para sa pag-ilig sa guya)."""
"""Families join together nights and weekends to build each other's homes as a group, earning equity, decreasing construction costs, and make lasting investments in their community.""","""Ang mga pamilya nagatingob sa mga gab-i kag mga talipuspusan sang semana sa pagtukod sang mga puluy-an sang isa kag isa bilang isa ka grupo, nga nagaganar sang equity, nagapanubo sang mga gasto sa konstruksyon, kag nagahimo sang mapinadayunon nga mga pamuhunan sa ila komunidad."""
"""As Figure 1 shows, the number of disasters has risen sharply throughout the world in the last 30 years, most markedly in the developing world.""","""Subong sang ginapakita sang Figure 1, ang kadamuon sang mga kalamidad nagtaas sing daku sa bug-os nga kalibutan sa sulod sang nagligad nga 30 ka tuig, labi na gid sa nagauswag nga kalibutan."""
"""The most obvious source of conflicting findings is the fact that different studies test different doses of vitamins, for different lengths of time.""","""Ang labing maathag nga ginhalinan sang nagasumpakilay nga mga natukiban amo ang kamatuoran nga ang nagkalainlain nga mga pagtuon nagatilaw sang nagkalainlain nga dosis sang mga bitamina, sa nagkalainlain nga kalawigon sang tion."""
"""The fine stone corbels to the principals, carved in the shape of crouching figures, survive.""","""Ang pino nga bato nga mga korbel sa mga prinsipal, nga ginkulit sa korte sang nagaduko nga mga pigura, nakalampuwas."""
"""They include these topics: extramarital affairs, parenting, driving under the influence of alcohol, withholding documents, payment of expenses for persons with whom he was having sex, spousal abuse, receipt of psychological care or counseling, and addiction to prescription drugs.""","""Nalakip sa sini ang mga topiko: mga hilikuton sa guwa sang kasal, pagkaginikanan, pagmaneho nga nakainom, pagpugong sang mga dokumento, pagbayad sang mga gasto para sa mga tawo nga iya ginapakighilawas, pag-abuso sa tiayon, pagbaton sang sikolohikal nga pag-atipan ukon laygay, kag pagkaadik sa mga bulong nga ginareseta."""
Prior to the formation of the RFC the Royal Engineers had been researching aerial techniques for about thirty years with the first balloon experiments being carried out at Woolwich in 1878.,Antes sang pagporma sang RFC ang mga Royal Engineers nagapanalawsaw sang mga teknik sa kahawaan sa sulod sang mga katloan ka tuig nga ang una nga mga eksperimento sa lobo ginhimo sa Woolwich sang 1878.
SANCTIONS The supreme court may take appropriate action against any person failing to perform an act required by rule or court order.,MGA SANKSYON Ang korte suprema mahimo maghimo sang nagakaigo nga aksyon batok sa bisan sin-o nga tawo nga napaslawan sa paghimo sang isa ka buhat nga ginapatuman sang pagsulundan ukon mando sang korte.
Lead us not into temptation - A Christian's Reaction Growing Christians can understand that circumstances are a means of exposing to us to our true character at any stage of our spiritual growth.,Indi kami pagtuguti sa pagsulay - Reaksyon sang Isa ka Cristiano Ang nagatubo nga mga Cristiano makahangop nga ang mga sirkumstansya isa ka paagi sa pagbuyagyag sa aton sang aton matuod nga kinaiya sa bisan ano nga hugna sang aton espirituhanon nga pagtubo.
"""He thereupon set out for Crete and lived there in perpetual exile; and when he died, he ordered his bones to be thrown into the sea for fear that if they should be taken back to Lacedaemon, they might regard themselves as absolved from the obligation of their oath in the matter of changing the laws.""","""Dayon naglakat sia pakadto sa Creta kag nagpuyo didto sa walay katapusan nga pagkatapok; kag sang napatay sia, nagsugo sia nga ihaboy ang iya mga tul-an sa dagat sa kahadlok nga kon dalhon sila pabalik sa Lacedaemon, mahimo nila kabigon ang ila kaugalingon nga hilway sa obligasyon sang ila panumpa sa bagay sang pagbag-o sang mga kasuguan."""
It plans and implements charity projects in the community.,Nagaplano kag nagapatuman ini sang mga proyekto sa kaluoy sa komunidad.
"""The Karen have been fighting for independence in the hills of eastern Myanmar for the last 60 years, one of the world's longest-running insurgencies.""","""Ang mga Karen nagapakig-away para sa kahilwayan sa mga bungyod sang sidlangan nga Myanmar sa sulod sang nagligad nga 60 ka tuig, isa sang pinakamalawig nga mga insurhensya sa kalibutan."""
Reading is essential to maintain a balance between fiction and reality.,Ang pagbasa kinahanglanon agod mahuptan ang balanse sa ulot sang fiction kag realidad.
Mr Olmert claims he was close to a comprehensive peace deal with the Palestinians in 2008 before being forced to resign as prime minister amid a welter of financial allegations.,Si G. Olmert nagasiling nga malapit na sia sa isa ka komprehensibo nga kasugtanan sa paghidait upod sa mga Palestinian sang 2008 antes sia napilitan nga magbiya bilang primer ministro sa tunga sang madamo nga mga alegasyon sa pinansyal.
"""Conversely, many people express anger or outrage at God.""","""Sa pihak nga bahin, madamo nga mga tawo ang nagapabutyag sang kaakig ukon kaakig sa Dios."""
Measures before the Colorado legislature seek to restrict money in politics by calling for a Constitutional convention.,Ang mga tikang sa atubang sang lehislatura sang Colorado nagatinguha sa pagpugong sang kuwarta sa politika paagi sa pagpanawagan para sa isa ka Konstitusyonal nga kombension.
This makes it a less reliable form of psychic intuition.,Ini nagahimo sini nga indi tanto ka masaligan nga porma sang psychic intuition.
Some people have died from these infections.,May mga tawo nga napatay sa sini nga mga impeksion.
"""The crew will complete a few reconfiguration tasks to put the Soyuz in a Free Flight mode before settling in for one and a half orbits that will allow the Soyuz to move away from ISS, increasing the gap to around 12 Kilometers.""","""Ang mga tripulante magatapos sang pila ka mga buluhaton sa pag-reconfigure sa pagbutang sang Soyuz sa isa ka Free Flight mode antes mag-settle sa isa kag tunga ka orbit nga magatugot sa Soyuz nga magpalayo sa ISS, nga magadugang sang kal-ang sa mga 12 Kilometers."""
"""Despite their efforts at national legislation outlawing lynching and the poll tax, these organizations were often frustrated by Roosevelt's and the Democratic Party's unwillingness to completely alienate the increasingly powerful and conservative cadre of southern democrats.""","""Bisan pa sang ila mga panikasog sa pungsodnon nga lehislasyon nga nagadumili sang pagpatay kag sang buhis sa eleksyon, ining mga organisasyon masami nga napaslawan sa indi pagtinguha ni Roosevelt kag sang Partido Demokratiko nga bug-os nga ipahilayo ang nagadugang nga gamhanan kag konserbatibo nga kadre sang mga demokrata sa bagatnan."""
This manual explains everything you need to know to install plumbing on nearly any residential or light commercial job.,Ginapaathag sini nga manwal ang tanan nga kinahanglan mo mahibaluan sa pag-instalar sang tubo sa halos bisan ano nga residensyal ukon mamag-an nga komersyal nga trabaho.
"""Almost every major scientific discovery has shown one thing: reality is way more complex, ordered, and awe-inspiring than seems intuitively possible.""","""Halos tanan nga mayor nga tukib sa siyensya nagpakita sang isa ka butang: ang realidad mas komplikado, mahim-ong, kag makahalawhaw sangsa daw posible."""
"""In meeting its mission with a vigilant eye toward quality and service, American Girl has earned the loyal following of millions of girls and the praise and trust of parents and educators.""","""Sa pagtuman sang iya misyon nga may mabinantayon nga mata padulong sa kalidad kag serbisyo, ang American Girl nakakuha sang mainunungon nga pagsunod sang minilyon ka mga dalagita kag sang pagdayaw kag pagsalig sang mga ginikanan kag mga manunudlo."""
Jains are strict vegetarians and revere all forms of life.,Ang mga Jain estrikto nga mga vegetarian kag nagatahod sa tanan nga sahi sang kabuhi.
Celebrating the Phuket Heroines Phuket Today takes a look at the sound and light extravaganza staged annually to celebrate the successful defense of the Phuket from Burmese invaders in 1786.,Pagsaulog sang mga Bayani sang Phuket Ang Phuket Today nagatan-aw sa sound kag light extravaganza nga ginahiwat kada tuig sa pagsaulog sang madinalag-on nga depensa sang Phuket gikan sa mga manugsalakay sang Burma sang 1786.
Perpetuity is the most common choice among the founders of grantmaking entities.,Ang pagkawalay katapusan amo ang pinaka-kinaandan nga pagpili sa tunga sang mga tagtukod sang mga entidad nga nagahatag sang grant.
"""Currently, approximately 30,000 organic farms and processing facilities around the world are certified to the USDA organic standards.""","""Sa karon, ginabanta 30,000 ka mga organiko nga uma kag mga pasilidad sa pagproseso sa bug-os nga kalibutan ang sertipikado sa mga sulundan sang USDA nga organiko."""
"""And you don't have to be Lutheran-or even Christian-to appreciate the personal, intellectual, and spiritual growth you receive from a Luther education.""","""Kag indi kinahanglan nga mangin Lutheran ka-ukon bisan Cristiano-agod maapresyar ang personal, intelektuwal, kag espirituhanon nga pag-uswag nga imo mabaton gikan sa edukasyon kay Luther."""
SSL Certificates serve as a kind of digital Passport or credential.,Ang mga Sertipiko sang SSL nagaserbe nga isa ka sahi sang digital nga Pasaporte ukon kredensyal.
"""Potential problems resulting from a self-monitoring system include improper sample collection, poor analytical technique, falsification of records and other abuses of the system.""","""Ang mga posible nga problema nga resulta sang isa ka sistema sa pagbantay sa kaugalingon nagalakip sang indi nagakaigo nga pagtipon sang sample, indi maayo nga teknik sa pag-analisar, pagpalsipikar sang mga rekord kag iban pa nga mga pag-abuso sa sistema."""
"""If humans are still around, they might be back to living in caves for all we know.""","""Kon ang mga tawo yara pa sa palibot, mahimo nga magbalik sila sa pagpuyo sa mga kuweba sa tanan nga nahibal-an naton."""
"""Joint Action 96/277/JHA of 22 April 1996 adopted by the Council on the basis of Article K.3 of the Treaty on European Union, concerning a framework for the exchange of liaison magistrates to improve judicial cooperation between the Member States of the European Union.""","""Ang Joint Action 96/277/JHA sang 22 Abril 1996 nga gin-adoptar sang Konseho sa basehan sang Artikulo K.3 sang Kasugtanan sa European Union, nahanungod sa isa ka gambalay para sa pagbayluhanay sang mga mahistrado nga nagapakig-angot sa pagpauswag sang hudisyal nga kooperasyon sa tunga sang mga Miyembro nga Estado sang European Union."""
"""In this line of reasoning, speculation about the vast, perhaps infinite, range of possible conditions in which life could not exist is compared to the speculated improbability of achieving conditions in which life does exist, and then interpreted as indicating a fine-tuned universe specifically designed so human life is possible.""","""Sa sini nga linya sang pangatarungan, ang espekulasyon nahanungod sa malapad, ayhan wala'y katapusan, nga sahi sang posible nga mga kahimtangan sa diin ang kabuhi indi mahimo nga magluntad ginapaanggid sa ginabanabana nga indi posible nga malab-ot ang mga kahimtangan sa diin ang kabuhi nagaluntad, kag dayon ginahangop subong nagapakita sang isa ka maayo nga uniberso nga gindesinyo sing espesipiko agod posible ang kabuhi sang tawo."""
"""Therefore, both right- as well as left-handed polarization may be possible, as illustrated below.""","""Gani, ang tuo- subong man ang wala nga polarisasyon mahimo nga posible, subong sang ginalaragway sa idalom."""
"""The estimate is important because it shows that a big segment of the population might need future knee-related care, said Dr. Daniel Berry, president of the American Academy of Orthopedic Surgeons and chairman of orthopedic surgery at the Mayo Clinic in Rochester, Minn.""","""Ang pagbanta importante bangod ginapakita sini nga ang isa ka daku nga bahin sang populasyon mahimo nga nagakinahanglan sang pag-atipan nga may kaangtanan sa tuhod sa palaabuton, siling ni Dr. Daniel Berry, presidente sang American Academy of Orthopedic Surgeons kag tsirman sang orthopedic surgery sa Mayo Clinic sa Rochester, Minn."""
"""Filofax from Central line engineering, 1992.""","""Filofax gikan sa Central line engineering, 1992."""
This understanding -- this empathy -- enables them to build deeper relationships with those around them.,Ini nga paghangop -- ini nga empatiya -- nagapahanugot sa ila sa pagtukod sang mas madalom nga mga kaangtanan sa mga yara sa ila palibot.
Thesis will help give you an notion of everything you've got and what you'd like to convey.,Ang tesis makabulig sa paghatag sa imo sang ideya sang tanan nga imo naangkon kag kon ano ang luyag mo ipaalinton.
How does it know which cbuffer to put what in?,Paano sini mahibaluan kon diin nga cbuffer ang ibutang?
Episcopalians and other Anglicans know that 2007 could mark a turning point for their communion-toward either a long-hoped-for renewal or an ever-increasing downward spiral.,Ang mga Episcopalian kag iban pa nga mga Anglikano nakahibalo nga ang 2007 mahimo nga magmarka sang isa ka punto sang pagbag-o para sa ila komunyon-padulong sa isa ka madugay na nga ginalauman nga pagbag-o ukon isa ka padayon nga pagdugang sang pagnubo.
"""In Proceedings of the 18th Annual ACM-SIAM Symposium on Discrete Algorithms , pp.""","""Sa mga Proceedings sang ika-18 nga Tuig nga ACM-SIAM Symposium sa Discrete Algorithms, pp."""
"""Nope, we're not talking about the cost of the paper or the ink used to print money.""","""Indi, wala kita nagahambal parte sa bili sang papel ukon sang tinta nga ginagamit sa pag-imprinta sang kuwarta."""
"""As shown in Table 1, the majority of children were diagnosed with severe spastic cerebral palsy, which can be considered the hallmark of our investigation.""","""Subong sang ginapakita sa Table 1, ang kadam-an sang mga kabataan nadayagnos nga may grabe nga spastic cerebral palsy, nga mahimo makabig nga tanda sang amon imbestigasyon."""
"""Like the childhood game we played, rock and paper affect each other and must be brought into the kind of balance and harmony that an artist and engineer can design.""","""Kaangay sang hampang nga amon ginhampang sang bata pa kami, ang bato kag papel nagaapektar sa isa kag isa kag dapat dalhon sa sahi sang balanse kag paghiusa nga mahimo idesinyo sang isa ka artist kag enhinyero."""
Aalto's library is considered a milestone in the history of modern architecture.,Ang librarya ni Aalto ginakabig nga isa ka importante nga hitabo sa maragtas sang moderno nga arkitektura.
"""With the Greely Loop forming a part of the natural environment providing a pathway for safe walking, running and biking residents can enjoy the beauty of nature that surrounds them.""","""Sa Greely Loop nga nagaporma sang kabahin sang kinaugali nga palibot nga nagahatag sang alagyan para sa luwas nga paglakat, pagdalagan kag pagbisikleta ang mga pumuluyo makatagamtam sang katahum sang kinaugali nga nagapalibot sa ila."""
In Harriet's lineage is a thread of profound courage.,Sa kaliwatan ni Harriet may isa ka hilo sang daku nga kaisog.
The Germans built the weather station there in 1943 - during World War II.,Ang mga Aleman nagtukod sang estasyon sang panahon didto sang 1943 - sa tion sang Inaway Kalibutanon II.
For example Android 6.0 is running only on 2.3% of the total device.,Halimbawa ang Android 6.0 naga-obra lamang sa 2.3% sang kabug-usan nga device.
Corps of Engineers' permit for the project.,Permit sang Corps of Engineers para sa proyekto.
"""Proposals must be accompanied by a biographical sketch of the nominee, a list of the candidate's ten most significant publications, and a statement of how the candidate's research has had a major impact on the field of synthetic organic chemistry.""","""Ang mga proposal dapat updan sang isa ka biograpiko nga sketch sang nominado, isa ka listahan sang napulo ka pinakaimportante nga mga publikasyon sang kandidato, kag isa ka pahayag kon paano ang pagpanalawsaw sang kandidato may daku nga epekto sa patag sang sintetiko nga organiko nga kemika."""
Women are more likely to support increased social spending.,Ang mga kababayin-an mas madali nga magsuporta sa dugang nga paggasto sa katilingban.
"""To put this in perspective, human research subjects have been able to stay awake for only eight to 10 days, and all experienced progressive deterioration in concentration, motivation, perception and other mental processes as the period of sleep deprivation increased.""","""Sa pagbutang sini sa perspektibo, ang mga subject sa pagpanalawsaw sang tawo nakapukaw lamang sa sulod sang walo tubtob 10 ka adlaw, kag ang tanan nakaeksperyensya sang progresibo nga pagnubo sa konsentrasyon, motibasyon, paghangop kag iban pa nga mga proseso sa hunahuna samtang ang panahon sang kakulang sang tulog nagdugang."""
Israel pursues a policy of apartheid 15.,Ang Israel nagapadayon sang isa ka polisa sang apartheid 15.
Mohanty has noted in his description of why the concept of intuition in aesthetics is extremely important to any study of art.,Ginsambit ni Mohanty sa iya paglaragway kon ngaa ang konsepto sang intuition sa aesthetics importante gid sa bisan ano nga pagtuon sa arte.
"""This theory popularized by Malcolm Gladwell states that it takes 10,000 hours to truly master a talent, and music falls into his framework.""","""Ini nga teoriya nga ginpasikat ni Malcolm Gladwell nagasiling nga nagakinahanglan ini sang 10,000 ka oras agud matuod nga ma-master ang isa ka talento, kag ang musika nahulog sa iya framework."""
"""The testing program is designed to measure general academic ability, comprehension of scientific information and perceptual ability.""","""Ang programa sa pagtesting gindesinyo sa pagtakus sang pangkabilugan nga ikasarang sa akademiko, paghangop sang siyentipiko nga impormasyon kag ikasarang sa paghangop."""
"""After disinfection, the hydrogen peroxide must be neutralised before contact lenses can be worn, otherwise it can cause a painful 'chemical burn' to the eye.""","""Pagkatapos sang pagdisinpekta, ang hydrogen peroxide dapat nga ma-neutralize antes masuksok ang mga contact lens, kay kon indi, mahimo ini makatuga sang masakit nga 'kemikal nga pagkasunog' sa mata."""
"""Israeli assassinations on Palestinian leaders have failed to change the policies or positions of armed groups in the past, but Odeh said leaders of Hamas and other Palestinian groups in Gaza were taking the Israeli threat seriously.""","""Ang mga pagpatay sang Israel sa mga lider sang Palestina napaslawan sa pagbag-o sang mga polisa ukon mga posisyon sang mga armado nga grupo sang nagligad, apang si Odeh nagsiling nga ang mga lider sang Hamas kag iban pa nga mga grupo sang Palestina sa Gaza nagakabig sing seryoso sa pamahog sang Israel."""
"""As the artist tries to 'establish a direct interaction with reality by means of art form', he creates intentionally dislocated environments in which the viewer becomes a figure participating in a fictional reality.""","""Samtang ang artist nagatinguha sa 'pagtukod sang direkta nga interaksiyon sa realidad paagi sa porma sang arte', nagahimo sia sang hungod nga ginsaylo nga mga palibot sa diin ang tumalan-aw nangin isa ka pigura nga nagapakigbahin sa isa ka fictional nga realidad."""
"""She traveled to the United Kingdom, the United States, Russia, Mexico, Trinidad & Tobago, Vietnam and South Africa during her reign.""","""Nagkadto sia sa United Kingdom, Estados Unidos, Russia, Mexico, Trinidad & Tobago, Vietnam kag South Africa sa tion sang iya paggahom."""
